Name Equatorial Polar BlueFlux GreenFlux RedFlux Parallax RadialVelocity Distance Periodicity Location
P07154 25.206999999999997 95.72399999999999 1.21e-15 7.49e-16 3.2e-16 0.002 3.12 undef 0.0 FrontE04
P00688 25.311 95.97200000000001 1.41e-14 5.93e-15 3.03e-15 -0.002 3.48 undef 0.0 FrontE04
P03733 25.378 96.096 4.3700000000000004e-15 2.28e-15 1.04e-15 0.002 2.97 undef 0.0 FrontE04
P09496 25.354 96.00299999999999 7.170000000000001e-15 3.26e-15 1.5099999999999999e-15 0.001 3.32 undef 0.0 FrontE04
P07553 25.293000000000003 95.68799999999999 1.01e-14 5.44e-15 2.53e-15 0.001 4.04 undef 0.0 FrontE04
P08626 25.482 96.34200000000001 5.62e-16 3.46e-16 1.87e-16 0.002 3.41 undef 0.0 FrontE04
P00681 25.279 96.116 2.1e-15 1.23e-15 5.349999999999999e-16 0.002 4.01 undef 0.0 FrontE04
P09373 25.479 96.042 1.8000000000000002e-13 1.17e-13 5.23e-14 0.0 3.09 undef 0.0 FrontE04
P00716 25.424 96.085 1.61e-14 8.86e-15 3.56e-15 0.001 4.12 undef 0.0 FrontE04
P07587 25.474 96.11200000000001 3.8700000000000003e-16 2.2400000000000004e-16 1.3300000000000002e-16 0.001 2.97 undef 0.0 FrontE04
P02850 25.498 95.93799999999999 8.05e-15 4.21e-15 1.92e-15 -0.0 3.95 undef 0.0 FrontE04
P08696 25.493000000000002 96.08200000000001 1.46e-17 1.3600000000000002e-17 1.2300000000000001e-17 0.001 2.96 undef 0.0 FrontE04
P01962 25.458000000000002 96.001 1.1e-17 1.16e-17 8.930000000000001e-18 -0.001 3.1 undef 0.0 FrontE04
P06522 25.398000000000003 96.05 4.08e-15 2.3e-15 1.08e-15 0.002 2.82 undef 0.0 FrontE04
P02872 25.485 96.115 5.12e-16 3.47e-16 1.61e-16 0.002 3.56 undef 0.0 FrontE04
P07763 25.524 96.31299999999999 9.11e-16 5.429999999999999e-16 3.36e-16 0.002 2.94 undef 0.0 FrontE04
P02972 25.45 96.241 2.02e-16 1.3600000000000002e-16 7.730000000000001e-17 -0.002 3.08 undef 0.0 FrontE04
P02335 25.511999999999997 96.179 1.77e-17 1.9899999999999997e-17 1.3600000000000002e-17 0.002 3.16 undef 49.59083469721767 FrontE04
P02103 25.526 96.34299999999999 1.1e-13 5.25e-14 2.21e-14 0.0 1.79 undef 0.0 FrontE04
P09334 25.691999999999997 95.964 3.3e-17 2.88e-17 2.22e-17 0.001 2.59 undef 49.80821917808219 FrontE04
P05549 25.531 96.10799999999999 2e-17 1.67e-17 1.2300000000000001e-17 0.001 2.96 undef 0.0 FrontE04
P10004 25.608 96.117 9.14e-16 5.17e-16 2.6499999999999997e-16 0.001 2.52 undef 0.0 FrontE04
P01949 25.523000000000003 96.152 7.58e-15 3.5100000000000002e-15 1.6e-15 0.002 2.04 undef 0.0 FrontE04
P01488 25.669 96.072 1.48e-16 9.7e-17 6.38e-17 0.001 2.62 undef 0.0 FrontE04
P00377 25.506999999999998 95.95299999999999 1.22e-13 5.79e-14 3.25e-14 0.003 3.01 undef 0.0 FrontE04
P10237 25.643 95.939 1.27e-17 1.0800000000000001e-17 8.4e-18 0.001 1.88 undef 0.0 FrontE04
P00739 25.463 96.055 1.4300000000000002e-15 9.1e-16 4.34e-16 0.002 2.24 undef 0.0 FrontE04
P06135 25.509 96.302 1.71e-16 1.1200000000000002e-16 6.48e-17 0.001 1.97 undef 0.0 FrontE04
P10258 25.645 96.079 1.1299999999999999e-16 7.490000000000001e-17 5.31e-17 0.001 1.46 undef 0.0 FrontE04
P03040 25.563000000000002 96.046 1.21e-15 6.54e-16 3.71e-16 -0.0 2.19 undef 0.0 FrontE04
P04165 25.718000000000004 96.132 1.23e-14 6.1700000000000005e-15 2.43e-15 0.002 1.92 undef 0.0 FrontE04
P01927 25.586 96.178 2.15e-15 1.31e-15 6.98e-16 0.001 1.47 undef 0.0 FrontE04
P10381 25.627 96.03299999999999 2.94e-15 1.5199999999999998e-15 8.050000000000001e-16 -0.002 2.04 undef 0.0 FrontE04
P01226 25.644000000000002 95.889 2.29e-16 1.6e-16 7.86e-17 0.002 2.56 undef 0.0 FrontE04
P10242 25.58 96.06299999999999 1.6100000000000002e-13 8.06e-14 3.98e-14 0.001 2.08 undef 0.0 FrontE04
P09201 25.525 96.14 3.97e-17 3.42e-17 2.0199999999999997e-17 -0.002 1.01 undef 49.59083469721767 FrontE04
P04947 25.618000000000002 96.111 2.64e-17 2.36e-17 1.64e-17 0.0 1.08 undef 49.05558553696708 FrontE04
P00951 25.711 96.145 6.22e-17 4.6200000000000004e-17 3.2e-17 0.001 1.31 undef 49.80821917808219 FrontE04
P10409 25.829 96.01 2.8800000000000003e-15 1.6199999999999999e-15 7.440000000000001e-16 0.001 1.09 undef 0.0 FrontE04
P07962 25.669 96.12799999999999 2.67e-16 1.97e-16 1.08e-16 0.002 0.87 undef 0.0 FrontE04
P01002 25.734 96.02799999999999 2.7800000000000003e-13 1.7899999999999997e-13 9.07e-14 -0.0 1.21 undef 0.0 FrontE04
P05438 25.783 96.06700000000001 6.459999999999999e-17 4.95e-17 3.25e-17 0.002 1.05 undef 50.697155605131066 FrontE04
P04419 25.846 96.117 1.07e-17 9.8e-18 8.05e-18 0.002 0.19 undef 0.0 FrontE04
P03108 25.935 96.01700000000001 4.79e-15 3.11e-15 1.21e-15 0.002 0.82 undef 0.0 FrontE04
P07666 25.799 96.13 8.29e-16 5.23e-16 2.4500000000000004e-16 0.0 0.21 undef 0.0 FrontE04
P03274 25.772 96.29899999999999 4.27e-15 1.87e-15 9.17e-16 0.001 0.08 undef 0.0 FrontE04
P09021 25.898000000000003 96.34899999999999 1.79e-16 1.23e-16 7.57e-17 0.001 -0.46 undef 0.0 FrontE04
P00548 25.945 95.88 8.94e-17 7.4e-17 4.34e-17 0.0 0.71 undef 0.0 FrontE04
P03900 25.865 96.25200000000001 2.75e-16 1.67e-16 1.07e-16 0.0 -0.54 undef 0.0 FrontE04
P04761 25.941999999999997 96.315 2.74e-15 1.4400000000000001e-15 6.89e-16 -0.0 0.58 undef 0.0 FrontE04
P01640 25.964000000000002 96.039 2.37e-15 1.41e-15 7.56e-16 -0.0 -0.14 undef 0.0 FrontE04
P08129 25.976999999999997 96.166 6.780000000000001e-16 4.78e-16 2.42e-16 0.001 -0.72 undef 0.0 FrontE04
P06339 26.070999999999998 96.12899999999999 7.94e-17 5.5299999999999994e-17 4.06e-17 0.001 -0.06 undef 0.0 FrontE04
P09246 26.028000000000002 96.344 4.25e-15 1.76e-14 5.63e-14 0.001 -0.94 undef 0.0 FrontE04
P02452 25.998 96.495 8.800000000000001e-16 5.04e-16 3.29e-16 0.002 -0.11 undef 0.0 FrontE04
P10251 26.116 96.363 2.9899999999999997e-17 2.95e-17 1.87e-17 0.0 0.14 undef 49.59083469721767 FrontE04
P06244 26.076999999999998 96.27799999999999 1.95e-15 1.04e-15 5.7e-16 0.002 0.2 undef 0.0 FrontE04
P09033 26.122 96.189 2.8000000000000005e-17 2.51e-17 1.63e-17 0.003 -0.61 undef 48.63563402889245 FrontE04
P08631 26.124000000000002 96.147 1.35e-14 5.74e-15 2.91e-15 0.002 -0.24 undef 0.0 FrontE04
P08698 26.243000000000002 96.221 1.43e-14 7.22e-15 2.8100000000000003e-15 0.002 -0.92 undef 0.0 FrontE04
P04787 26.199 96.09700000000001 3.85e-15 2.2899999999999997e-15 1.03e-15 -0.0 0.48 undef 0.0 FrontE04
P05507 26.311999999999998 96.23899999999999 2.18e-13 2.37e-13 1.9399999999999998e-13 0.0 -1.02 undef 18.501933645430487 FrontE04
P02310 26.116 96.26 6.759999999999999e-16 4.2599999999999997e-16 1.82e-16 0.002 -1.03 undef 0.0 FrontE04
P05869 26.21 96.171 2.6600000000000003e-13 2.11e-13 1.4800000000000003e-13 0.002 0.21 undef 0.0 FrontE04
P05017 26.141 96.29899999999999 1.85e-16 1.24e-16 6.97e-17 0.002 -0.07 undef 0.0 FrontE04
P00309 26.389 96.339 2.6e-17 2.3e-17 1.5099999999999998e-17 0.001 -1.26 undef 49.26829268292683 FrontE04
P07611 26.203000000000003 96.359 1.9e-17 1.7199999999999998e-17 1.49e-17 0.001 -1.13 undef 48.94991922455574 FrontE04
P06456 26.226 96.165 5.4899999999999996e-17 4.47e-17 3.3799999999999996e-17 0.001 0.73 undef 50.3601108033241 FrontE04
P05477 26.326 96.45 3.3899999999999997e-13 2.08e-13 1.1199999999999999e-13 0.001 -0.45 undef 0.0 FrontE04
P01537 26.404 96.304 1.3e-17 1.35e-17 9.470000000000001e-18 0.001 -0.45 undef 0.0 FrontE04
P02659 26.435 96.406 6.44e-16 4.42e-16 1.95e-16 0.0 -0.8 undef 0.0 FrontE04
P06978 26.441 96.59899999999999 1.3e-16 1.1200000000000002e-16 7.070000000000001e-17 0.0 -0.85 undef 0.0 FrontE04
P04381 27.25 96.512 6.639999999999999e-16 4.79e-16 2.56e-16 0.001 -1.86 undef 0.0 FrontE04
P07721 27.645 96.649 8.18e-16 4.85e-16 2.77e-16 0.001 -2.14 undef 0.0 FrontE04
P05630 27.885 97.051 1.23e-13 6.26e-14 2.79e-14 0.001 -2.27 undef 0.0 FrontE04
P08715 27.969 96.619 8.37e-15 4.3e-15 2.05e-15 0.001 -2.2 undef 0.0 FrontE04
